latitude,longitude,K,eTh,eU,eU_eTh_ratio,eU_K_ratio,eTh_K_ratio,uranium_migration_index,anomaly_label,anomaly_score
34.12389973420026,-118.12430385647502,2.228835805596793,7.722823094063017,8.46398091558341,1.0959698043698765,3.7974896555096818,3.464958286595344,6.004513531204508,-1,-0.04583194293509074
34.11947679963351,-118.09550258651164,0.4947387418432416,4.794462043849448,3.1194673724948627,0.6506397055529215,6.305282179585743,9.690896706384432,1.5925875153665308,-1,-0.034226507901872205
34.1354760725042,-118.08933771902558,0.3320492252654519,7.816166355861048,1.6573475791328343,0.2120409806643959,4.99127073044032,23.539179618963207,-0.8318465910532269,-1,-0.05947731614022911
34.111678123549886,-118.1081038484366,0.5119837629952377,5.989207072391251,2.9045898735167732,0.4849706878405002,5.6732070105586345,11.698041042069063,0.9972226745760475,-1,-0.03523629669449524
34.11762509375053,-118.12984904027789,2.2458899448003455,3.594093413568065,10.855169435951892,3.0202802728978972,4.833348785003306,1.6002981009328006,9.710567854455462,-1,-0.0939515795832434
34.115988152601915,-118.10443472414723,1.2600675472455931,6.263070491056998,5.944828271843599,0.9491875080014165,4.7178647564081135,4.970424406808642,3.95024450225519,-1,-0.035496084854615306
34.13126524294832,-118.12374708272426,0.6292552852613116,10.182277266392969,2.0514143977152006,0.20146911580241283,3.2600670121718682,16.181472774065874,-1.1913089601004478,-1,-0.031476455297669625
34.107734128012396,-118.11428615762051,2.4949754272000537,1.093291833624467,2.298377454265773,2.1022542962259414,0.9212024411980242,0.4381974354157854,1.9501996475678172,-1,-0.0004056333896743647
34.10802334455416,-118.09395733476526,1.5790434795829724,8.488671317865778,8.241218386651752,0.9708490384480759,5.219120621572922,5.3758312723014114,5.537853310342626,-1,-0.06046840648039997
34.130209888778246,-118.12185928627235,1.297161596147999,3.491751442249446,6.159385078412966,1.763981537713631,4.748356023415771,2.691839977855046,5.047376078339861,-1,-0.07375938132820248
34.10765853303105,-118.1180485725128,0.828876564796351,12.769289956743744,2.8743177568439817,0.22509613037066253,3.467727136850806,15.405538652044129,-1.1922848038739584,-1,-0.030990356161625043
34.14052472755736,-118.1234429828995,0.8861002213317091,12.416118155018179,2.7228738678696125,0.21930154287144232,3.072873476746726,14.01209237523736,-1.2312549877217505,-1,-0.022999945525293386
34.13690929053393,-118.12832208670683,0.5442250403396756,6.856190215509034,2.73271115357663,0.398575749458512,5.021288898928688,12.598079300485283,0.5492380879945036,-1,-0.02301692062460814
34.11349789108782,-118.11905740955318,1.5227979747124287,5.178314082786246,6.454798963188182,1.2465058820292936,4.238775642190575,3.4005259849154577,4.805674745585225,-1,-0.0443349593102893
34.10711061031438,-118.12883721900246,1.5951777701481775,9.668455759765056,6.892408320737363,0.7128758192616325,4.320777564557662,6.061052216686134,3.813320361732712,-1,-0.0012568362547488166
34.13722858102673,-118.0863125892941,1.6126993260573441,1.1448497964894209,2.660474863262203,2.3238636818736484,1.6497029671156458,0.7098966174235956,2.295877526228397,-1,-0.015301198097050439
34.13721720172184,-118.11265828847401,2.069487826181642,4.947662862860391,7.289483567528354,1.473318568701766,3.522361173285078,2.3907668362510717,5.7138142440315365,-1,-0.056750359887313695
34.132694172246175,-118.12564106955058,0.33255364468708515,7.793394432721182,2.865438487868971,0.3676752809838806,8.616469954990848,23.43499930681662,0.38349643281748325,-1,-0.04707427273053666
34.13513888442638,-118.11399686652103,0.5619838589767916,9.40317769857402,2.5101491978905934,0.26694690649856107,4.466585930885705,16.73211347332014,-0.4844563469315819,-1,-0.0381581991605513
34.13095061544637,-118.10999259584177,0.6638963077643254,6.36492174364827,4.532793706210418,0.7121523074079924,6.827562758218413,9.58722268705211,2.5057736331154654,-1,-0.059225730386403774
34.110072960902016,-118.09510343162442,0.9643779662782139,6.464400766512188,4.5949830566949235,0.7108134570644986,4.764711780411327,6.703181732220611,2.536282157924736,-1,-0.006259546869241572
34.11608276998854,-118.12367230757368,0.5529074712142081,7.465864603704428,1.66022225127523,0.22237508170874914,3.002712637666682,13.502918648049869,-0.7174122310057283,-1,-0.0017698313380574149
34.14486105235195,-118.12283237529832,1.7527536990589256,6.172643349054288,6.238520653295056,1.01067246243068,3.559268285466801,3.5216832532536966,4.272734980427163,-1,-0.009080869692875915
34.13640255684186,-118.10781492901775,0.9900750736180797,7.8423703121912895,7.846509579200875,1.000527808155546,7.925166271005079,7.920985510252806,5.34897030319652,-1,-0.07942218699207682
34.13938581381411,-118.08646359180071,1.4777819015961102,6.281960588711417,7.963110702203475,1.2676155142572938,5.388556114811492,4.250938911842438,5.962511052346555,-1,-0.07607944612405337
34.126881813824625,-118.09992003250501,1.7763946317277242,2.410299123195516,3.5364128566089184,1.4672091204681799,1.9907810986624057,1.3568489119173117,2.7688111638220314,-1,-0.0005544016244927175
34.143145304313194,-118.11704450285163,1.7603334780175592,5.432292970836012,6.410620978542293,1.1800948536757065,3.64170826641425,3.0859453840267332,4.680612765039,-1,-0.03102177503331327
34.14204238239273,-118.09922579101128,1.7150510402939472,6.8497951044278995,8.275608031624571,1.2081540988393926,4.82528381791261,3.993930759783041,6.094171600435329,-1,-0.06396572251285737
34.122794097313104,-118.11811221192532,1.1343465951636231,10.337525028063304,7.339719560025317,0.7100074282867672,6.470438216431199,9.11319791687846,4.047554851336366,-1,-0.06898950563505768
34.13548698348727,-118.11665658028569,0.7792357145407649,10.90152004217219,2.323993684649046,0.2131807010085519,2.982401398296624,13.990015907570275,-1.147785049281464,-1,-0.022039538453946794
34.13548848233257,-118.10826702166254,0.5757364556741968,11.519776031533548,2.7564640620891443,0.23928104631060224,4.787718468967332,20.008766021327762,-0.9122090487435282,-1,-0.055093029473927135
34.12903168597359,-118.08983294931465,0.8309956416042243,12.391694324177163,2.1419198260793797,0.17285124778298694,2.577534368224166,14.911864399499361,-1.8044308356282928,-1,-0.01627795299498358
34.12397234659473,-118.08805583424646,2.345631245504402,3.0912491740991044,7.6110657858440565,2.462132735728811,3.2447835952182587,1.3178751690078059,6.626603701437423,-1,-0.06739644736621964
34.124004334597274,-118.12142332585458,0.7269974676892652,4.534322491656543,3.9828783153468494,0.878384438397492,5.478531208652325,6.237054038260575,2.538844424805171,-1,-0.03305529956242548
34.1121665567316,-118.08898498647136,0.6124057694459488,11.948652775105407,2.916695972863971,0.24410249655432312,4.762685327903985,19.511006217194037,-0.8885603990231354,-1,-0.05408922428895624
34.12809413604879,-118.08551385547668,2.1981339582827517,5.627888681623525,6.8293101864688674,1.2134764159014528,3.106867150082213,2.560302869812448,5.03701111567841,-1,-0.0244315516741358
34.132665736078934,-118.08943774221228,1.5005923659052371,0.6829671829346089,7.822659390620496,11.453931588641911,5.213047572650718,0.45513171894794147,7.605156608209214,-1,-0.11919183758900331
34.12823023996223,-118.12783520042845,0.39352319474248865,7.013619125822795,1.4528680296781893,0.20714954770341162,3.691950180036804,17.822632107904912,-0.7807410115127351,-1,-0.0307427066849143
34.12853724961814,-118.11791211988508,1.2548250962696013,4.195361377090304,9.72806768222761,2.318767516750731,7.752528787595685,3.343383384315836,8.391981856233633,-1,-0.08973473481445415
34.136603329998856,-118.11826674950078,2.5732895306576853,5.295466579138948,6.483600826066747,1.224368189123949,2.5195768874129207,2.057858828573217,4.797167357653741,-1,-0.006710353058976493
34.108578924912415,-118.08658508426699,2.669338987116527,2.1652742773938707,3.483273806243783,1.6086986496862004,1.3049199907002011,0.8111649692468782,2.7937045388111548,-1,-0.0037608962199328078
34.13622728298752,-118.13082088889999,1.3211837775255466,7.601563061340419,7.01395576239376,0.9226991482929244,5.30884187476949,5.753600059771725,4.593105745249286,-1,-0.05081465040174282
34.11264968516304,-118.0855737666337,0.7881263408610113,11.831489303640955,2.574768086448675,0.21761994795163533,3.266948397684305,15.012173417164695,-1.1931755394130885,-1,-0.029049245162369397
34.11431607354598,-118.10765325737759,2.127561544061725,5.415353148010264,7.925042821564302,1.4634397065085516,3.724941750185338,2.545333253989833,6.2004293893773275,-1,-0.06383093134298501
34.12382803997964,-118.12685419476173,0.3522194100163458,8.365026275349642,3.6929829163867023,0.4414789380003881,10.484893255074494,23.74947557535639,1.0289947551777505,-1,-0.0634918144221005
34.13121743913763,-118.088475959021,1.9316906542612138,4.824484983545589,6.742405216020202,1.3975388542022373,3.4904166467580047,2.4975453356897566,5.20596403137388,-1,-0.04788004300554438
34.1201582363925,-118.12756292450644,1.7384281267792367,9.86369749448543,7.867829956143762,0.7976552363393633,4.525829877545981,5.6739173409255494,4.726563869689387,-1,-0.03354279628365675
34.13810324869923,-118.10396815239396,0.17245674244794706,9.01414108253296,2.7522234255177875,0.30532286995716923,15.958920402016153,52.26899774738419,-0.11848664004400078,-1,-0.05614295906769884
34.14478257026738,-118.10878122566723,2.0173307160285927,2.5698036120056367,3.7486409254640733,1.4587266155091119,1.8582183355854587,1.2738633242370228,2.9302422529830507,-1,-0.0024072494231178743
34.13339140200896,-118.09412761747465,2.0357665910204723,3.9113921572362305,9.608710408049912,2.4565960204919413,4.719946997083461,1.9213362546025279,8.363059520923759,-1,-0.08815929317894056
34.13744418265222,-118.13104256895252,1.746525654870187,4.41951038479005,8.189094416046878,1.852941548509542,4.688791368859419,2.5304583259147924,6.781624438562724,-1,-0.07929194160477693
34.12238712593266,-118.1039348955414,0.558993318415985,6.8656234027744745,2.3101167363699013,0.3364758887643557,4.132637475732378,12.282120691942326,0.12363950817424518,-1,-0.003558039568718807
34.11418865134733,-118.12072285310653,0.5768128418365932,9.06117241318554,2.2400770004141592,0.24721712580531718,3.8835421785716004,15.709033773128967,-0.6456110106961788,-1,-0.03389491873982842
34.13723623370134,-118.09515126105521,0.6649160333142266,12.48881347578442,4.660583157344432,0.37318062011104713,7.009280757021435,18.7825422309864,0.683303212022814,-1,-0.054579988834719595
34.12079229131513,-118.10884219684279,0.8731217923196413,11.025970622825373,4.383298709115022,0.3975431151649318,5.020260343599738,12.628216040207223,0.8718865224489671,-1,-0.02969084047482018
34.1409844995749,-118.09901192934903,0.663498178057967,6.981251603349008,3.21606101065829,0.4606711222262063,4.847128623731227,10.521885114715548,0.9927599701644976,-1,-0.011302711642715013
34.11030296309938,-118.08707229960251,0.7872585507236567,1.2643885341282841,2.341249956488064,1.851685532803576,2.9739276306824,1.606065164952536,1.93858342858821,-1,-0.0073651403142454
34.1233301325906,-118.08640429349371,0.7681579380472185,10.527287180737323,2.5873003622122894,0.24577085414241326,3.3681880171539,13.704586855535707,-0.7652974056839965,-1,-0.006591179382475221
34.12429424834331,-118.10432868692394,0.6063555373221099,9.625189395497145,3.2677843303346137,0.33950337973228334,5.389221552698862,15.873837712450912,0.2024752978263349,-1,-0.03695188770966584
34.129267572927915,-118.1263622676994,0.8775553530207865,12.603035354140836,2.7718350736215016,0.21993392827473035,3.158587163852496,14.361527521606162,-1.2418208162191688,-1,-0.02444299507548664
34.14442096533021,-118.10455664526853,0.825999432797828,10.043159066638864,3.787494112733902,0.3771217888318739,4.585347110838672,12.15879656553836,0.5890753661596744,-1,-0.014314792025391765
34.138950703411254,-118.10101456853604,1.619659130057049,1.127875220663955,3.277137508901914,2.905585164795744,2.023350128484432,0.6963657968107326,2.9179460208818573,-1,-0.04274795049391655
34.136842741015876,-118.1135912156269,1.8794325278060484,1.9732776105966825,6.529546213793046,3.3089851010971705,3.4742115597069603,1.0499326692510658,5.901121625468782,-1,-0.08130842883237965
34.13048190214015,-118.10293925048825,2.7719753023805724,4.850533814655266,8.105732180547133,1.671101056146996,2.9241718616994636,1.7498474140406763,6.560995292408043,-1,-0.05363233684597257
34.1215570423221,-118.09610069406398,1.5935026702950315,3.662224225901056,5.654082499296912,1.5438930416407746,3.548210244448526,2.2982228358757677,4.487783475199078,-1,-0.05175586837498303
34.11327348442466,-118.12730685152731,1.120148700674768,1.316825944411651,6.906350848767673,5.244695305463004,6.1655660936868,1.1755813702398676,6.486984715199992,-1,-0.10727729716619783
34.11597650526543,-118.10964782315317,2.141316928129946,4.610657441373814,8.991043045168086,1.9500566154593935,4.198838073456105,2.1531877793542646,7.522698961730475,-1,-0.07406308847264331
34.12648677286416,-118.09304135947448,0.9534459263401516,13.043048861461571,3.344667108339295,0.2564329202370634,3.507977763540259,13.679904125793422,-0.8091187387411658,-1,-0.015002713810452817
34.140141229968286,-118.10113392060192,2.517638283090128,4.317052890085805,7.673168324961683,1.7774089223190341,3.0477643974906914,1.7147232464177067,6.298327719333009,-1,-0.054635523364873984
34.10696634094485,-118.12251749536209,0.25247738875569725,5.226644065907596,3.413474592547409,0.6530910751724713,13.519921959626899,20.701434261762795,1.7489588509218545,-1,-0.0843873952975458
34.12793998339741,-118.08792318769807,2.384693379018787,3.764587581909598,7.7273780781904104,2.052649303558154,3.2404074025524996,1.5786463849111647,6.52847966234267,-1,-0.06637600479206829
34.134428719471124,-118.08873225464504,2.530414343492942,0.817192738098901,4.317783856788648,5.283678691067966,1.7063544821787768,0.32294819233867517,4.057534610933123,-1,-0.04670978080605648
34.14312498450032,-118.11455942938038,0.7898912642701472,10.273153408288259,3.2815622500844106,0.3194308621378987,4.154448084846901,13.005781774002228,0.009897803720265053,-1,-0.016369284788940064
34.12144188774224,-118.12553823445253,0.8403009300517807,11.121906051245531,3.1225699858973943,0.2807585292943291,3.7160139590765136,13.235622684078406,-0.41939450713797033,-1,-0.01750048802016191
34.122648044088514,-118.10544646451761,0.5898667482853825,8.537301619670021,2.8696421079194776,0.3361298728520726,4.864898922105574,14.473271538845248,0.1507898658779161,-1,-0.026318766083375467
34.12348561893079,-118.11421228061621,0.7144315734472944,6.424098086794889,3.471584692252639,0.540400324737987,4.859226301409743,8.991901149885019,1.4257188830682752,-1,-0.0012130482232398654
34.13466412078949,-118.09452779780607,0.7328319040964422,11.814588515363953,2.5419319062566648,0.2151519625885472,3.468642525042334,16.121826095891603,-1.220629369519994,-1,-0.03293672759249455
34.10690071028828,-118.11117771318531,0.4897120390851102,9.179525400420873,3.103016396207839,0.3380366915337005,6.336410274913716,18.744741129032167,0.17963681707843193,-1,-0.04324539247013515
34.12918450854021,-118.1100154698557,3.0414049951042577,2.085936498042238,3.6150683640395243,1.733067314097269,1.1886178821494313,0.6858463445019538,2.950765592846386,-1,-0.021960528102508814
34.13382657818032,-118.11032791497188,0.9223186644710413,9.709111085926699,4.136577815428789,0.4260511367950806,4.484976803327684,10.526850924669262,1.0445424604423867,-1,-0.000982197067667001
34.113685616161504,-118.12638675928221,2.110821046486442,6.286922631798536,7.719744145445767,1.2279050654131138,3.657223409959662,2.978425216227309,5.717564246632731,-1,-0.04459103418303645
